scorer,DLC_resnet50_BehaviorJul7,DLC_resnet50_BehaviorJul7,DLC_resnet50_BehaviorJul7
85,-0.6012434666934087,1.1766542279279208,0.99
86,-0.17475421848065592,-1.3563228673338164,0.99
87,-0.9199962755434122,-1.077965214648028,0.99
88,1.1162765513306658,-0.956880056801951,0.99
89,-1.5035442482142394,0.2651864971892408,0.99
90,1.1593201974232614,1.0831254337930534,0.99
91,-0.3775882644599473,-1.605836636158185,0.99
92,0.11618579487080513,-1.711928340189076,0.99
93,-1.654478927469168,-0.6704620941238515,0.99
94,0.24399017709343304,-1.841322013904519,0.99
95,-1.93102124029166,0.07531596431483657,0.99
96,-1.9897715036038275,-0.2861568585489166,0.99
97,-1.8775845570470755,0.9192192217089892,0.99
98,2.1455064245401014,0.3456090864401429,0.99
99,1.7587245699156493,1.4161197705952693,0.99
100,2.299230874823815,0.4600370863457444,0.99
101,-1.5930017894645474,-1.8395141573819596,0.99
102,-0.9928576796292884,2.3200711785111907,0.99
103,-2.6113330347444426,-0.140759615942438,0.99
104,2.263804771580778,-1.4856886630546284,0.99
105,0.01245758677876368,2.801292878335675,0.99
106,-2.4484694577834976,1.5455950550208333,0.99
107,0.10426782154944661,-2.9882174947794535,0.99
108,0.4097133265980492,3.0573633664798647,0.99
109,2.814510567413098,1.4784512219163035,0.99
110,-0.8090772027081136,3.1717024037029318,0.99
111,1.7820720521410232,2.8563094333954253,0.99
112,3.1270250173059826,-1.4787286033592286,0.99
113,1.2678311280437218,-3.3160681684181035,0.99
114,-2.434283678682729,-2.7059528200558685,0.99
115,2.576517748527737,-2.693741137169007,0.99
116,1.2617167622333052,-3.598478012263052,0.99
117,1.5121798219453604,3.591229981705607,0.99
118,3.104971412689963,-2.485661957717847,0.99
119,-3.931958386223339,-0.9922522601488644,0.99
120,1.4583911962906406,-3.863913663147431,0.99
121,3.337319310873135,-2.552231596756212,0.99
122,-1.769136046483583,3.8853835493893736,0.99
123,3.33790272246536,2.7631880570198946,0.99
124,0.6071195446771358,4.351095713383706,0.99
125,-3.9905722494876077,1.967170209227681,0.99
126,1.865312154387647,-4.095835411003267,0.99
127,2.9147830821495466,-3.4906184294095857,0.99
128,4.585530732046318,0.20043046763717876,0.99
129,-4.616941879982704,-0.31224433909242755,0.99
130,-4.04671190587883,2.3112037398858516,0.99
131,0.8173795482690104,4.616182392185878,0.99
132,3.43673449864497,3.2218419532639606,0.99
133,-2.4735667983866914,4.0299452963331515,0.99
134,4.439460134250981,-1.6644848162163262,0.99
135,-2.1080425110222643,4.2553749679149755,0.99
136,-4.718475057210576,-0.5596895480635689,0.99
137,-1.3816603056853825,-4.5438229226830185,0.99
138,-3.10522515747143,3.5839284933717113,0.99
139,4.655894677157243,-0.8342424596128929,0.99
140,4.582766627001831,-1.1018301333447837,0.99
141,-0.05254370203097273,4.691836344371751,0.99
142,-4.665807043105048,0.08067119683034821,0.99
143,-1.457119138660369,4.40174822457744,0.99
144,-0.9995626196102692,4.492932386505492,0.99
145,4.443016201266988,1.0485898695810298,0.99
146,-3.493511966470399,-2.874013021329137,0.99
147,-4.4784866585939564,-0.07539258828316585,0.99
148,4.201565416052139,1.4084625052851014,0.99
149,-0.7842448989198838,4.309978626160094,0.99
150,3.6284078751506392,-2.358502368250516,0.99
151,0.2799836909781224,4.262925242581838,0.99
152,2.5853898257515366,3.32852229173483,0.99
153,-4.146376145155398,0.2751843968599069,0.99
154,4.0783110062977945,-0.3687036142121425,0.99
155,0.20125111457823902,4.028268658657817,0.99
156,-1.8661091811244663,-3.5050346825132284,0.99
157,0.2850560444923335,-3.8974993295506244,0.99
158,0.2983451241384739,3.833183824809601,0.99
159,-0.5159951792574506,-3.746374726034167,0.99
160,-2.5078859046414403,2.7462999406717743,0.99
161,-2.464578181975868,-2.701906640028547,0.99
162,-2.4029334526568613,-2.675359088926104,0.99
163,-3.4472413760415725,-0.7881868269457825,0.99
164,2.932989412817358,1.8688310396224619,0.99
165,1.7470400986855636,-2.941310193616099,0.99
166,-1.4481566093643161,3.038740452870378,0.99
167,1.2868363142865673,3.053303149439495,0.99
168,3.1564003880192186,0.826832755744528,0.99
169,-2.7046730960188694,-1.737800129843733,0.99
170,-1.3931792139738544,-2.8467459210666477,0.99
171,3.1096495585680892,0.3252800319107916,0.99
172,-3.07777995323195,-0.23430982261525368,0.99
173,0.44874411522803676,3.0164734555146024,0.99
174,-1.845715526682689,-2.384823868148334,0.99
175,1.3655687182797318,2.6539086779435976,0.99
176,-1.0722104189673798,-2.75541697691987,0.99
177,-2.2201814480333097,1.9147379408528766,0.99
178,2.6830363175730954,-1.1265887131214507,0.99
179,1.8773625885796312,2.198694998453468,0.99
180,-1.5568971707231163,2.417324273140996,0.99
181,2.1651453738089566,1.8722339482753663,0.99
182,2.5388584085877315,-1.2997753190267258,0.99
183,2.0409327642050235,-1.9818000028206868,0.99
184,-0.14165249508929914,2.836443772645584,0.99
185,-1.5207055543421621,-2.3957176675325513,0.99
186,1.1631744963253836,-2.588181589560267,0.99
187,-2.670541858842749,-0.9652622254352273,0.99
188,-2.794499655112293,-0.5267234411197441,0.99
189,0.14581643371293015,2.845846426072646,0.99
190,2.381999062069357,1.5776271476120158,0.99
191,2.288795541540384,-1.7248769048086359,0.99
192,2.3312387117793563,-1.684405936078822,0.99
193,-1.9350523002825826,-2.1428068604241495,0.99
194,-1.5384938364051164,2.4572613113423367,0.99
195,-1.6997218843950854,2.3640680921354433,0.99
196,-0.4401524285026559,-2.89127196769601,0.99
197,2.344874238671467,-1.7695771218273018,0.99
198,2.23874015809164,-1.9221482797587768,0.99
199,0.5530267921973504,-2.9114350408844163,0.99
200,-1.8674536478220292,-2.316957135486749,0.99
201,2.579705472088122,1.5068776323944268,0.99
202,1.5806654039289805,2.5479954212286544,0.99
203,2.41764751744865,-1.790303545595442,0.99
204,-2.3672560778878387,-1.8705165518021138,0.99
205,3.0194057283936613,0.17467620939016404,0.99
206,2.4350274134539887,1.803783251522433,0.99
207,-1.5692597709229443,-2.597355468376802,0.99
208,3.0355693717713756,0.09657237652757215,0.99
209,1.6146516236528148,2.5730671720257714,0.99
210,-2.8951230456188974,-0.9152828270784336,0.99
211,-1.0828326049006751,-2.8330276064957656,0.99
212,-1.7490927825452132,-2.4708858199675037,0.99
213,0.4860369547138625,2.9801008111462908,0.99
214,-0.708417082970173,-2.924787448450512,0.99
215,0.23984510804451947,2.9873021060102785,0.99
216,-1.3605214920072182,2.65367736154037,0.99
217,-0.06535743667515892,-2.964227655702689,0.99
218,-1.7367569572781107,-2.3788826484807277,0.99
219,1.7068261484213265,-2.373513733054829,0.99
220,-1.5900300395434328,-2.4243351402292603,0.99
221,-2.612124899640187,-1.1954332287272842,0.99
222,2.3653129150743153,1.5788348143716415,0.99
223,-1.8958636479139208,2.077859961940025,0.99
224,-0.2651016441200164,2.7669268429692617,0.99
225,0.10361279170120727,2.7423743793995725,0.99
226,2.6682466325603125,-0.4568682728181798,0.99
227,-2.0883844529150766,1.6602727588417072,0.99
228,2.0454974507032233,-1.6483426909224315,0.99
229,-1.755602787475694,-1.8965361346654648,0.99
230,0.7057980540223777,-2.4401677584292756,0.99
231,-2.4942237293881724,-0.04133143510241757,0.99
232,-2.1674051564009256,-1.1372086401295085,0.99
233,-2.396862849789517,0.11276612371057505,0.99
234,0.7927786894680767,2.212620903301079,0.99
235,-0.39617159079905223,-2.2659354216000755,0.99
236,-0.43223333758351,2.20758792767031,0.99
237,2.172493450944376,0.33452420184684317,0.99
238,-1.3104061496528614,-1.699756891328839,0.99
239,0.9258635359319812,1.8782790318847427,0.99
240,1.9005423955026928,-0.746150562087604,0.99
241,1.9066808591263722,-0.5678885695348683,0.99
242,1.6666727961390395,-0.9875853037675895,0.99
243,-1.2920454518100633,1.3731422333436838,0.99
244,1.8254006431823544,0.17783649364083598,0.99
245,1.605411436854097,-0.776270032851011,0.99
246,-1.559702799456364,0.7557942697309212,0.99
247,1.6471672592881754,-0.3502443674717431,0.99
248,1.5932752352599355,-0.37067320043336693,0.99
249,0.9580127147488234,-1.2674828025066118,0.99
250,-0.4253656631480219,1.4832699160655989,0.99
251,-1.1248019257644737,0.9904194404804131,0.99
252,0.8641206801136581,-1.1716707703194658,0.99
253,-0.5774524904639927,1.2913996590622427,0.99
254,0.6663021803202415,1.2029017755991915,0.99
255,-1.2531342959511491,-0.46724318333511555,0.99
256,1.1982716196028451,-0.5082482016496606,0.99
257,-0.42171609697754264,-1.1955777386213584,0.99
258,-1.1181553300699396,-0.5266889703469901,0.99
259,0.9883540685265658,0.6916298502038346,0.99
260,-0.8841953174341369,-0.7795943877540368,0.99
261,1.1512370504171516,-0.07203864117424062,0.99
262,0.7200947203646407,0.8713811450479092,0.99
263,-1.1022574287572953,-0.12750970139636136,0.99
264,0.7829268242907378,-0.7599205693811768,0.99
265,-0.06230818551001046,-1.0730280829686438,0.99
266,-0.34668781665391624,-1.0026270424077857,0.99
267,-0.3086017398751347,-1.0027688059376316,0.99
268,-0.660186294984496,0.8032432292224017,0.99
269,-0.2792745177284136,0.9940126436572764,0.99
270,0.37438745666146617,-0.95679778080806,0.99
271,0.377820929840416,-0.9522838964040939,0.99
272,0.6868700343396967,-0.7589474000613589,0.99
273,0.8762079353418699,-0.5313487749464899,0.99
274,-1.0251506785442681,-0.07318272990044716,0.99
275,-1.0325734521271361,-0.009837790656438129,0.99
276,0.3105315007110732,-0.9917403317230062,0.99
277,-0.6158734854275012,-0.8472732664540847,0.99
278,-0.31425228028496904,-1.0094490188553684,0.99
279,0.3031881386741972,-1.0245071549248665,0.99
280,0.8328911071777326,-0.6889803617689912,0.99
281,-0.5748308273872388,0.9315209521798729,0.99
282,-0.787289299431864,0.7815429557934715,0.99
283,0.9344884993292942,0.6263770388618484,0.99
284,-1.0061381273445755,-0.5390536601528476,0.99
285,1.129126470783479,0.2594180322984109,0.99
286,-1.1487913786775792,0.2522568705259478,0.99
287,-1.1515455832335266,-0.3161523085858128,0.99
288,-0.2759203738401204,1.1805762870805556,0.99
289,-1.0356709730915423,-0.664888279197599,0.99
290,1.2261641000297254,0.23790000111191462,0.99
291,1.2324319869857265,0.29463770396962363,0.99
292,0.5660481953004836,-1.153602614174368,0.99
293,-0.831380426311007,1.0025188602916169,0.99
294,0.9206932174435295,0.944846937072883,0.99
295,-1.3224034315127222,-0.1860299393888732,0.99
296,0.16924783181062492,-1.3401711176551523,0.99
297,0.2909564192094693,1.3339510896512152,0.99
298,-0.9878070012188577,-0.9619622105857168,0.99
299,1.1959405648397452,0.7108059910355837,0.99
300,1.3291709119498538,0.44745540275090245,0.99
301,-1.3851268871843823,-0.27646563095656135,0.99
302,-1.3750363329414474,-0.35890429349834463,0.99
303,-0.928131946553253,-1.085734195129942,0.99
304,-0.21463968815115275,-1.418046968973725,0.99
305,1.4220139095326776,-0.2174272943696876,0.99
306,-1.4338072806639495,-0.14736344572558804,0.99
307,-0.6383837344169271,1.2936983593069977,0.99
308,0.4040203439707528,-1.3845989648189199,0.99
309,-0.18801014450008804,1.428153859902804,0.99
310,-1.3326789274727084,0.5376335184904627,0.99
311,1.261539206972199,0.6776876619837555,0.99
312,1.4074535349827433,0.22609939074024868,0.99
313,1.378582705853114,-0.3296090811535626,0.99
314,0.7241263405199836,-1.2073984481694648,0.99
315,-0.4651328415052548,-1.317198704906623,0.99
316,-1.1640953400845724,0.7495453224392548,0.99
317,0.6353939009553677,1.2146711400140984,0.99
318,0.751935281742458,1.1282187330845468,0.99
319,-0.002044519951510361,1.3396363222303138,0.99
320,-1.259559590649949,-0.4024999930381396,0.99
321,-0.2876708658760867,-1.2717896404980327,0.99
322,-0.6869518468163689,-1.0854359577066697,0.99
323,-0.23638886275823245,1.2419961657628766,0.99
324,1.1935666688785864,-0.3478590330751032,0.99
325,-0.09279588846671077,-1.2179081581868587,0.99
326,-1.129776489808543,-0.4015724432200925,0.99
327,-0.8980182181312631,-0.759407432548834,0.99
328,-1.0086896087804165,0.557837164312841,0.99
329,0.01609379576043111,1.1287887875037903,0.99
330,-0.682506558864046,0.8688651412929932,0.99
331,0.053253276188283044,-1.0793443336175943,0.99
332,1.0520275697543904,0.09540240702851091,0.99
333,0.769509070656735,0.687685888341921,0.99
334,0.9659449588524308,0.28724401663852567,0.99
335,0.9515887656700278,0.24897674744650639,0.99
336,0.5904002787515671,-0.7566080782501675,0.99
337,-0.2687231224520202,-0.896657615171879,0.99
338,-0.9007638651014478,0.14746411614100205,0.99
339,0.7269512326322783,0.5131934666682618,0.99
340,-0.8661815957671621,0.04567184465107192,0.99
341,-0.8337018122738452,0.14026429345298255,0.99
342,0.38235387675271,0.7299064230701677,0.99
343,-0.7347574396363195,0.32427202953692086,0.99
344,-0.6290105454114808,0.46609426069124743,0.99
345,-0.5698202898266718,-0.5077990389057875,0.99
346,-0.49187017140326367,-0.5585794404989004,0.99
347,0.6967496261759808,0.2038685134810223,0.99
348,-0.4996393729062551,0.5020775708737502,0.99
349,-0.48621742510229055,-0.49150009382510557,0.99
350,-0.6749458516792037,-0.013301998135213653,0.99
351,0.40905223717291,-0.517275048291916,0.99
352,-0.3498084103722368,-0.5413367114712122,0.99
353,0.3278291732297542,0.5382610002983549,0.99
354,0.5569626240878072,0.26452187383290116,0.99
355,-0.3776101498478653,-0.47084491218705815,0.99
356,0.5829519717298012,0.09801372574557583,0.99
357,-0.49717442018354424,-0.29730777728123026,0.99
358,0.528411422442912,-0.2083291310740274,0.99
359,-0.49574329514976134,-0.25445710179384423,0.99
360,-0.4174148713483033,0.3534781753996077,0.99
361,-0.33379573936723983,-0.42090025870815323,0.99
362,-0.5098059079792407,0.1368782939097658,0.99
363,-0.49778323134024177,-0.14671370410255619,0.99
364,0.4763091605604215,-0.18353141847822438,0.99
365,-0.3790816622064809,0.32956609599096165,0.99
366,0.4799002960353332,-0.11939814707538626,0.99
367,0.4034578103539238,-0.272892175237551,0.99
368,0.160329459484591,0.45237520707713696,0.99
369,0.42888816338744234,0.19972112861840405,0.99
370,0.3761100090253082,0.276079003796533,0.99
371,0.4572722932940794,0.05258357108011944,0.99
372,0.37661832535743633,0.25402715979370155,0.99
373,-0.18327905141277684,-0.4093887593742245,0.99
374,0.3994823477351069,0.19163922369106723,0.99
375,-0.18388199854999276,0.3973881631669153,0.99
376,0.24307165166574216,-0.35827252492217837,0.99
377,0.42374261364808175,0.0624058419412692,0.99
378,0.1670837686228862,-0.38967308575881715,0.99
379,-0.08349784671579963,0.4115918746867844,0.99
380,0.30674396272864285,0.28146673840364966,0.99
381,-0.13565421334074865,-0.390102136189873,0.99
382,-0.2827225050303247,-0.2970894963411794,0.99
383,0.2926872689117199,-0.283733512663498,0.99
384,-0.03799235851880083,-0.40384115805035137,0.99
385,0.1332495781142913,-0.381501128488486,0.99
386,-0.0805909930316127,0.3949723767597513,0.99
387,0.17729542802549766,0.3615573023350446,0.99
388,0.0015561327247602596,-0.40286998373280963,0.99
389,0.14112033960433842,-0.37823809158008237,0.99
390,0.4045078895348266,-0.024160782487673782,0.99
391,-0.34759098978761,0.21265067735216198,0.99
392,-0.2847777646464457,0.29565395939336914,0.99
393,0.06844525616430149,-0.40863303900905984,0.99
394,-0.22629246866485114,0.3526319290794981,0.99
395,0.38499569091697855,-0.17893257833948953,0.99
396,0.2714078654386861,-0.33481904782945043,0.99
397,-0.3954953997154669,0.1891685061280032,0.99
398,0.002445235004145518,-0.4467704533424673,0.99
399,0.013018069190027539,-0.4559508595899374,0.99
400,0.37195583350214756,0.28155904001375975,0.99
401,0.391081078553912,-0.2746622119215266,0.99
402,-0.4900498792609726,-0.016178318235028646,0.99
403,0.23280929908753606,-0.44675240328579663,0.99
404,-0.22081205172095983,0.46887014875996963,0.99
405,0.42284153413896347,-0.3257686616056654,0.99
406,-0.4222536603000718,0.35290105882628126,0.99
407,0.5665099668463742,0.03863621685797408,0.99
408,0.4857160063433719,-0.32839089693788587,0.99
409,0.5087933664211335,0.3286898735495889,0.99
410,-0.2641098860385502,0.5676029665290155,0.99
411,0.6156021547185389,-0.1997563094159046,0.99
412,0.637189370722573,-0.2043513077908349,0.99
413,-0.6194945866209424,-0.3080272021422435,0.99
414,-0.4835461400714321,-0.5269847375505161,0.99
415,-0.7007365067579027,0.23527412510031004,0.99
416,-0.20479934682385137,0.735695675477398,0.99
417,-0.374100012337662,0.6942206521604214,0.99
418,-0.3807597527160846,-0.7193317321170456,0.99
419,0.012523646393170568,-0.8393462314005512,0.99
420,0.22345871225045014,-0.8357995980141841,0.99
421,0.21949615273593645,-0.8634765447542802,0.99
422,0.7702355620581892,0.49703384520207533,0.99
423,-0.9417020051050938,0.0330279657406902,0.99
424,0.9050344096541874,0.3423659074231352,0.99
425,-0.9449309490411872,-0.30393723203021467,0.99
426,-0.949247149373359,0.3653139460929343,0.99
427,0.7924766259153981,-0.6750825977817135,0.99
428,-0.6304949174143221,0.8573922349630592,0.99
429,0.805723253316346,0.7291547501331404,0.99
430,0.6902001296692407,0.866986057381818,0.99
431,0.0815564066085967,-1.1256954516075564,0.99
432,-0.8456000001551525,-0.7764395191204704,0.99
433,0.9385568803090155,0.6920690871207283,0.99
434,1.0215667531014367,0.5964400974333065,0.99
435,-0.36336156138198167,-1.141925294901266,0.99
436,1.0877604932466278,0.5351191236410473,0.99
437,0.5343295912550018,-1.1018948477929027,0.99
438,-0.3353781632577365,-1.1889390029553764,0.99
439,1.0853248494905272,0.60869630831562,0.99
440,1.0779933554072618,0.6360407392262675,0.99
441,1.2527116070502737,-0.10540785068802777,0.99
442,-0.8874311801025158,0.8956005992438398,0.99
443,-0.8680342095549611,0.9169206283514844,0.99
444,0.4853644204561223,-1.1655633276361796,0.99
445,1.1920562126889052,-0.4102370816393317,0.99
446,1.252038431550833,-0.11041156726488707,0.99
447,0.026557325129264408,-1.2509955689684684,0.99
448,-0.8864599636396456,0.8725385902689455,0.99
449,1.0685616631100783,0.6184336841832037,0.99
450,0.20770912365086183,-1.2059092254476453,0.99
451,-1.1304100675639783,-0.4345017772132595,0.99
452,-1.0636959726379471,0.5485461033194083,0.99
453,0.9824388439121704,-0.6555130240683565,0.99
454,0.8911602094930362,0.748596710399828,0.99
455,-1.1440935655182745,0.053052797426526827,0.99
456,1.1226929199428215,0.0802257405684238,0.99
457,-1.0833229292997881,0.21611869950148313,0.99
458,1.0157371264868695,0.3751115418915292,0.99
459,0.7781039909275237,0.719887942515032,0.99
460,0.7665569629696288,0.6977442869817664,0.99
461,-0.5991835547662268,-0.8161584645055208,0.99
462,-0.024549393284679075,-0.9876697119301043,0.99
463,-0.834017582248716,-0.481767870930948,0.99
464,0.9118356080929517,-0.22089752160284767,0.99
465,-0.6452534354964726,0.6463036949014005,0.99
466,-0.19769660139025408,0.8662205838624567,0.99
467,0.5859107872720213,-0.6350413666420623,0.99
468,0.1387307324189752,0.8285337420673154,0.99
469,0.7950163262046043,-0.18705337914303347,0.99
470,0.7918493321298827,0.060590434159362425,0.99
471,0.7587379433690471,-0.14533577998216266,0.99
472,0.7244908965365737,0.20143077746705432,0.99
473,0.5678331277794536,-0.46292330232557166,0.99
474,-0.7038119579922534,-0.12375148312677421,0.99
475,0.6973792992064223,-0.030846692205835163,0.99
476,0.6109683135165623,0.3055069784955685,0.99
477,-0.6318315157418891,-0.2223485987593154,0.99
478,0.6461114552875343,-0.12618931380734794,0.99
479,-0.6418788638040751,-0.0938141876990708,0.99
480,-0.44057751351559094,-0.4656291410383371,0.99
481,-0.21241259407632296,-0.5988223460218132,0.99
482,-0.6062064019531851,0.17801642176723512,0.99
483,-0.43850051305302706,-0.4528279726218433,0.99
484,-0.5445393436727209,-0.31888112379761674,0.99
485,0.515531773157038,-0.36885476666179373,0.99
486,0.6130628983355447,0.17997734571287752,0.99
487,-0.1249139862525277,0.6339535460249126,0.99
488,0.6239430599825494,-0.2009494149660195,0.99
489,0.5146277268184299,-0.42430236337433436,0.99
490,-0.6543110825793553,0.18717052017598176,0.99
491,-0.507074587696771,-0.4769703615357616,0.99
492,-0.12218237083413434,0.7031724792194644,0.99
493,0.2779203809627708,0.6784363345905267,0.99
494,-0.7348629095964985,0.17058312324971014,0.99
495,-0.47006128490040144,0.6191302317557277,0.99
496,-0.6936572650838453,-0.4023611308569565,0.99
497,0.7311382072783623,0.38849890424924177,0.99
498,0.8443039134036071,-0.1370176349100855,0.99
499,0.8806737213255761,-0.07649346243565187,0.99
500,-0.29237669042918213,-0.8656906770294711,0.99
501,-0.9202483317117571,-0.21236626993461494,0.99
502,-0.35657829384515294,0.9084827803554513,0.99
503,0.39336682171968324,-0.9282359258272539,0.99
504,-0.41498732151559997,-0.9545522933728784,0.99
505,0.5604577037343121,0.9160940487447832,0.99
506,0.9383083874427327,-0.5878289933166608,0.99
507,0.5020317375732045,-1.0241675924859477,0.99
508,1.1159594927678709,-0.3641489329545242,0.99
509,-0.18341165145439237,-1.1928940551214922,0.99
510,-0.9379359731483714,-0.8104468728659708,0.99
511,-1.1075864081912505,0.6249210388539765,0.99
512,1.1885197853597502,-0.534584498232285,0.99
513,0.8888040242190874,-0.9946669879242106,0.99
514,1.309042574485086,0.38226316512810105,0.99
515,1.3734217538028008,0.2296375789529926,0.99
516,-1.013371395841815,0.9949055615763354,0.99
517,0.537176439516614,-1.3430913597145373,0.99
518,1.4669105232337252,-0.11752476085188435,0.99
519,0.8757333242344598,1.212007078881291,0.99
520,-1.259713098153434,-0.8460790900574406,0.99
521,-1.1271186952698624,1.04662443144823,0.99
522,1.5294354222865667,-0.29260804601978674,0.99
523,0.861331629889845,-1.3181191168096078,0.99
524,0.8379961412441878,-1.3516371850179243,0.99
525,-1.573446917136409,0.3135622633944672,0.99
526,-1.3906592573483825,0.8245637791621401,0.99
527,-0.23847897005341231,1.6098150557329056,0.99
528,1.5347476988845095,0.5675736032445143,0.99
529,1.0847853686009465,-1.2347828631787936,0.99
530,0.6349709670286294,-1.5220968705048739,0.99
531,1.6532400098442976,-0.002932703815145788,0.99
532,1.6553140956190673,-0.034984271748264864,0.99
533,-1.5571425715561535,-0.5653816872961419,0.99
534,0.19710370815295952,-1.644302797031356,0.99
535,1.5555301260900427,-0.5626131398948845,0.99
536,0.9674149017824768,-1.3377550412246768,0.99
537,0.027431882612652447,1.6461852011526437,0.99
538,-1.5621823315126804,0.5016855289354771,0.99
539,1.1248490961980107,1.18523546376629,0.99
540,1.5590089302251384,-0.4630318903394397,0.99
541,-1.270881852589511,-1.0009070163867257,0.99
542,0.21516945967270842,1.5938180041930319,0.99
543,-0.7548998124292894,-1.4086050548666755,0.99
544,-1.1698448512990631,-1.0729485751095706,0.99
545,-0.9905444896352591,1.2259053227207757,0.99
546,1.182755775734147,1.0238392378481558,0.99
547,-0.7343179359389952,-1.3675679999963108,0.99
548,-1.5273611683621777,-0.1959513607302034,0.99
549,0.2134762175411223,-1.5123310014353428,0.99
550,-1.5025145131071875,-0.1913801071029634,0.99
551,0.8993913289924073,-1.202882733852798,0.99
552,-1.410752307412526,-0.47714181336723166,0.99
553,-1.3697348890276,-0.5516762493914127,0.99
554,1.0460488628782958,-1.0245349467241476,0.99
555,-1.1930371130517252,0.8275211135619962,0.99
556,0.9588956598680343,1.0741813129683022,0.99
557,1.404865495996909,0.2568720640125488,0.99
558,0.045720848187439905,-1.4159644960939166,0.99
559,-1.0227456722500006,-0.9641723363374705,0.99
560,-0.3968707093899392,-1.337131682106413,0.99
